,initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,new_accumulated_capital
367,48,571,2,1,5,100664.6340075637,0.13,130196.45,100664.6340075637
368,48,345,2,1,3,51663.19223522304,0.29,90690.98,51663.19223522304
369,40,345,3,1,5,-127018.40898068246,0.13,165333.58,-127018.40898068246
370,41,329,1,1,1,-179527.40940697037,0.13,116615.28,-179527.40940697037
371,46,582,1,1,1,82270.07747763641,0.02,82921.53,82270.07747763641
372,49,505,2,1,3,363185.6261472594,0.07,34624.72,368233.88374181726
373,45,264,1,1,1,506849.723889321,0.01,42335.61,509089.5805886365
374,59,535,1,1,1,-76846.68053702933,0.05,63314.12,-76846.68053702933
375,59,595,1,1,1,-106968.795853667,0.14,52272.33,-106968.795853667
376,62,621,2,1,2,52894.36465202637,0.07,18556.61,52894.36465202637
377,45,594,1,1,1,116871.31242782422,0.14,108698.48,116871.31242782422
378,54,598,1,1,1,20583.09928389935,0.13,13136.63,25513.868701428568
379,37,330,1,1,1,173471.62914230872,0.22,163937.79,173471.62914230872
380,53,566,1,1,1,-129924.5541115557,0.34,8340.45,-119460.07037043557
381,47,588,1,1,1,86433.30992085015,0.34,79733.98,86433.30992085015
382,61,595,3,1,2,-140009.03920366548,0.24,77061.87,-140009.03920366548
383,57,620,2,1,5,16039.931860624998,0.24,257033.73,16039.931860624998
384,55,448,2,1,2,-118811.7923393027,0.24,76447.56,-118811.7923393027
385,36,298,3,1,3,129922.56630886934,0.35,113320.47,129922.56630886934
386,38,327,1,1,1,-4520.278360270936,0.11,21089.22,44155.89886198886
387,61,625,3,1,2,-124246.71508273532,0.15,84987.38,-124246.71508273532
388,44,614,3,1,5,-224220.71881479028,0.09,25790.91,-200115.84899587996
389,54,584,1,1,1,218982.16824798257,0.24,16103.67,230141.12199383898
390,44,345,3,1,3,-107526.58893850211,0.29,88765.53,-107526.58893850211
391,38,621,2,1,3,148160.34849370032,0.2,33249.79,184729.011175928
392,49,558,2,1,5,45658.770408501085,0.04,43859.83,45658.770408501085
393,56,618,1,1,1,-92343.93778493744,0.09,48946.61,-91363.03729753611
394,51,668,1,1,1,151773.3942140784,0.09,78250.33,151773.3942140784
395,55,298,1,1,1,-21845.058916353268,0.1,37390.76,-16444.58489748204
396,54,576,2,1,4,-36041.12533766768,0.25,76030.01,-36041.12533766768
397,40,583,2,1,3,72133.23196056555,0.21,83212.78,72133.23196056555
398,50,551,1,1,1,23832.28234769031,0.2,23623.32,53679.082392715296
399,46,294,1,1,1,197588.4808954041,0.34,48051.75,209678.44725858956
400,59,551,1,1,1,248067.1638132445,0.31,220824.01,248067.1638132445
401,37,590,2,1,5,-38851.156907001845,0.26,72880.52,-38851.156907001845
402,55,565,3,1,2,-210285.23703476763,0.06,38994.36,-210166.6250909992
403,45,533,2,1,5,141157.19239114228,0.16,83552.4,141157.19239114228
404,52,555,1,1,1,-84753.93821087199,0.11,55897.76,-84753.93821087199
405,38,318,3,1,5,1653.6684952497828,0.17,250987.74,1653.6684952497828
406,46,319,1,1,1,265922.5991684385,0.01,58358.17,265922.5991684385
407,39,362,1,1,1,-188446.6184332517,0.26,81680.3,-188446.6184332517
408,45,389,2,1,3,64583.83669487765,0.26,60002.12,64583.83669487765
409,41,389,3,1,5,-28458.347999475933,0.11,51620.44,-28458.347999475933
410,45,349,3,1,3,-34810.421291774066,0.19,51835.49,-34810.421291774066
411,42,332,1,1,1,74085.73550674254,0.25,23694.75,150910.86088235048
412,48,351,1,1,1,25020.899641232445,0.14,76412.59,25020.899641232445
413,37,360,1,1,1,158040.95045620322,0.15,86529.15,158040.95045620322
414,49,298,1,1,1,54573.24969019739,0.02,26300.48,58397.905780945766
415,40,336,3,1,3,-203581.7415927909,0.26,62099.43,-203581.7415927909
416,44,438,2,4,3,-210553.01082387453,0.12,48110.37,-210553.01082387453
417,62,235,3,4,3,26849.847901696223,0.34,34136.5,26849.847901696223
418,36,308,1,1,1,90338.6416946196,0.01,191238.09,90338.6416946196
419,45,283,1,1,1,118676.10385404355,0.32,21931.2,183371.52682331819
420,45,635,1,1,1,166581.37358254072,0.26,133759.88,166581.37358254072
421,41,338,1,1,1,-179457.47386050338,0.11,105936.04,-179457.47386050338
422,44,312,1,1,1,622016.797658886,0.08,18629.66,640956.4678985062
423,48,300,3,1,5,-11589.039721821351,0.0,90548.51,-11589.039721821351
424,50,566,1,1,1,101154.96548542612,0.28,10622.66,119944.592538389
425,59,551,1,1,1,-146891.8319003947,0.24,56300.61,-146891.8319003947
426,56,563,1,1,1,405840.66284394026,0.27,46864.43,408390.65260265477
427,56,581,3,1,5,97128.64020558396,0.3,48033.43,97128.64020558396
428,46,300,1,1,1,91043.876525738,0.3,19555.51,147610.72399366845
429,58,551,3,1,3,-73040.82850319143,0.04,126539.06,-73040.82850319143
430,36,586,1,1,1,194553.85748426715,0.13,34950.36,271533.01519275823
431,46,300,1,1,1,244130.49966112955,0.24,147156.12,244130.49966112955
432,42,635,3,1,3,-18611.01906262068,0.28,60185.82,-18611.01906262068
433,40,563,1,1,1,-87225.95677205171,0.31,55542.08,-87225.95677205171
434,58,551,3,1,3,172444.06080746214,0.25,26652.65,172444.06080746214
435,37,667,2,1,5,336739.9608254319,0.12,6936.69,355537.21442101017
436,40,527,2,1,5,336552.96422874683,0.04,152993.85,336552.96422874683
437,38,619,3,1,5,126280.44225814342,0.03,10717.71,133027.06642369236
438,59,640,3,3,4,-145177.30375939616,0.03,77562.79,-145177.30375939616
439,52,336,1,1,1,129157.50817660998,0.32,133694.07,129157.50817660998
440,59,584,1,1,1,-73787.2096387122,0.15,127733.02,-73787.2096387122
441,45,571,2,1,3,545672.7914477362,0.05,227043.13,545672.7914477362
442,44,298,1,1,1,69677.14541279184,0.17,70418.02,69677.14541279184
443,37,328,2,1,3,-13420.54819870002,0.27,103030.36,-13420.54819870002
444,48,630,1,1,1,-221364.20193793304,0.13,62510.11,-221364.20193793304
445,49,541,2,1,5,34860.61848638784,0.03,117400.14,34860.61848638784
446,58,541,2,1,3,-40152.45813079332,0.06,63799.37,-40152.45813079332
447,50,592,1,1,1,-82463.68624326127,0.19,182450.37,-82463.68624326127
448,52,316,1,1,1,-239492.72185586003,0.2,141930.03,-239492.72185586003
449,60,625,1,1,1,53384.31226214366,0.11,41569.52,53384.31226214366
450,45,272,1,3,1,-195916.85242553183,0.15,13690.61,-172249.16622669614
451,45,630,2,1,3,-100658.6594833358,0.28,111069.7,-100658.6594833358
452,46,630,3,1,3,35700.35901360014,0.32,146461.59,35700.35901360014
453,39,298,1,1,1,39957.15313734232,0.21,38785.44,98765.07552422307
454,56,536,2,1,5,99460.5462828954,0.23,119436.75,99460.5462828954
455,37,589,2,1,5,181285.1849202351,0.01,89296.5,181285.1849202351
456,39,591,1,1,1,-35569.10669391977,0.2,52436.25,-35195.00225526761
457,35,591,1,1,1,64000.65731249383,0.07,108722.94,64000.65731249383
458,35,303,1,1,1,31738.34603299433,0.32,36663.87,113920.42064702447
459,38,303,1,1,1,63638.13610055669,0.15,103105.01,63638.13610055669
460,49,560,1,1,1,97529.42377673896,0.27,101169.53,97529.42377673896
461,37,303,1,1,1,210054.54214355373,0.12,93587.15,210054.54214355373
462,36,303,1,1,1,117155.50393979425,0.2,48779.24,135714.63965992667
463,55,632,1,1,1,136790.40927683536,0.12,40097.06,142497.19319208802
464,57,525,2,1,2,-35578.94503088867,0.21,68623.97,-35578.94503088867
465,59,520,1,1,1,87463.31203916897,0.19,67331.9,87463.31203916897
466,42,294,2,1,3,729775.655901198,0.17,53688.88,729775.655901198
467,48,303,1,1,1,-94959.87484692788,0.27,117664.57,-94959.87484692788
468,62,536,1,1,1,11905.048517618328,0.17,37926.26,11905.048517618328
469,53,334,2,1,3,-90946.06959089098,0.06,133524.56,-90946.06959089098
470,37,320,3,1,5,111837.06484147372,0.2,81009.73,111837.06484147372
471,60,632,1,1,1,200948.13941101692,0.13,120870.72,200948.13941101692
472,52,318,1,1,1,45795.70958143499,0.33,32734.05,72546.73283689219
473,63,623,1,1,1,572180.2466902361,0.05,58962.68,572180.2466902361
474,53,591,1,1,1,10316.296985180405,0.33,155832.13,10316.296985180405
475,52,565,1,1,1,468493.3001157725,0.26,39301.38,486366.78965805523
476,42,283,1,4,1,380677.4460377997,0.09,44491.01,402694.6684427457
477,62,585,2,1,3,41395.711963269554,0.25,249513.1,41395.711963269554
478,59,585,3,1,3,60214.83444623379,0.06,54314.61,60214.83444623379
479,51,545,2,1,3,-57409.66046349807,0.08,50270.84,-57409.66046349807
480,52,545,2,1,3,95487.77144020992,0.04,6736.1,96707.9352455601
481,55,585,1,1,1,124426.43184689978,0.34,292289.63,124426.43184689978
482,43,621,2,1,5,181982.6044094753,0.03,9990.13,186161.38996223174
483,49,582,1,1,1,45702.021019339554,0.12,79501.98,45702.021019339554
484,50,513,2,1,5,-50258.32800890132,0.12,45583.89,-50258.32800890132
485,50,526,1,1,1,-57447.7448987477,0.17,112879.44,-57447.7448987477
486,60,497,3,1,2,52824.143774658165,0.18,89915.41,52824.143774658165
487,35,565,3,1,5,23471.558806988804,0.13,52081.23,23471.558806988804
488,53,526,1,1,1,-178732.92058838872,0.3,189762.03,-178732.92058838872
489,54,526,2,1,3,-112107.77071225812,0.22,105142.69,-112107.77071225812
490,52,526,3,1,3,-5750.38049385899,0.13,68418.74,-5750.38049385899
491,59,535,1,1,1,64804.25258207688,0.2,90126.27,64804.25258207688
492,61,529,2,1,5,74719.34282133999,0.25,133424.95,74719.34282133999
493,56,285,1,1,1,-17632.452734068713,0.15,112992.2,-17632.452734068713
494,53,526,1,1,1,107940.65341928076,0.23,118339.51,107940.65341928076
495,59,535,1,1,1,464688.1303274316,0.11,5400.16,464688.1303274316
496,46,329,1,1,1,30179.743256656428,0.19,143684.85,30179.743256656428
497,52,280,1,1,1,-11423.378032555824,0.28,38210.44,7924.813805644821
498,57,535,1,1,1,234713.43622523532,0.17,96534.69,234713.43622523532
499,60,497,1,1,1,-106125.05172973304,0.14,107554.73,-106125.05172973304
500,62,565,1,1,1,7019.163841783861,0.13,41413.09,7019.163841783861
501,56,551,1,1,1,-111674.68072554296,0.12,265288.23,-111674.68072554296
502,50,595,2,1,3,208254.33517584112,0.28,48321.99,208254.33517584112
503,45,300,3,1,3,82972.09656312765,0.29,80935.73,82972.09656312765
504,35,619,3,1,5,74087.83779592747,0.23,85609.61,74087.83779592747
505,36,586,2,1,5,215039.5812249037,0.16,119622.63,215039.5812249037
506,36,619,3,1,5,62778.6420559893,0.14,24507.32,135845.5377081582
507,47,317,1,1,1,258168.86678637256,0.04,85092.12,258168.86678637256
508,43,357,1,1,1,37781.63326403281,0.32,93856.65,37781.63326403281
509,60,595,3,1,3,-65704.17126997186,0.24,90204.36,-65704.17126997186
510,47,566,1,1,1,-32665.253430284563,0.08,55814.33,-32665.253430284563
511,54,566,1,1,1,52971.147785447545,0.09,59478.21,52971.147785447545
512,40,338,1,1,1,-73364.12023932744,0.22,72741.59,-73364.12023932744
513,40,357,1,1,1,-129675.3283071816,0.32,89859.03,-129675.3283071816
514,61,595,3,1,5,-210520.03612602773,0.07,94030.48,-210520.03612602773
515,53,598,1,1,1,21004.88725700976,0.28,25001.12,45675.898372105716
516,46,598,1,1,1,-254535.87265610715,0.18,31493.92,-201819.69911870186
517,57,584,1,1,1,-49617.6221855358,0.34,50393.34,-49137.67434192871
518,50,630,1,1,1,50822.5712448964,0.32,46264.42,62103.96601355427
519,47,298,1,1,1,-100513.72435887842,0.04,32154.04,-89527.52021275222
520,61,528,2,1,3,112804.36844643028,0.05,37627.3,112804.36844643028
521,50,648,1,1,1,563133.1352741452,0.19,57583.3,563133.1352741452
522,58,311,1,1,1,-143206.06488301384,0.28,94529.53,-143206.06488301384
523,40,298,1,1,1,328727.0859048665,0.17,34730.29,398268.37134640536
524,40,560,1,1,1,87852.1180752149,0.02,85260.15,87852.1180752149
525,62,625,3,1,3,63142.62627011444,0.18,25276.36,63142.62627011444
526,53,542,2,1,3,10505.125153477284,0.09,33161.94,14627.962474007601
527,43,613,2,1,5,8252.033622234618,0.27,138753.61,8252.033622234618
528,36,298,1,1,1,182794.79654828785,0.01,113204.06,182794.79654828785
529,62,588,2,1,3,84237.04900062847,0.06,105839.65,84237.04900062847
530,58,336,2,1,3,483259.8944076534,0.34,12054.2,483259.8944076534
531,45,336,3,1,3,151207.5278355615,0.23,21665.26,207401.52188518256
532,46,354,3,1,3,-56416.77858523941,0.28,132841.33,-56416.77858523941
533,39,315,3,1,4,13674.776990161345,0.13,68246.97,13674.776990161345
534,59,525,2,1,5,102107.7084391062,0.15,78224.44,102107.7084391062
535,57,618,1,1,1,-105667.03821099782,0.07,89572.73,-105667.03821099782
536,47,377,2,4,5,54531.8443787358,0.21,74473.28,54531.8443787358
537,52,545,2,1,3,-123562.06506080182,0.2,103773.7,-123562.06506080182
538,59,590,2,1,5,126525.92343377307,0.12,26223.08,126525.92343377307
539,60,590,3,1,3,5957.1595023655855,0.05,69986.63,5957.1595023655855
540,54,545,2,1,2,121421.68071611071,0.09,139972.25,121421.68071611071
541,51,301,1,1,1,-187309.8237690617,0.05,83711.97,-187309.8237690617
542,57,298,1,1,1,277444.7993295672,0.19,71679.82,277444.7993295672
543,63,623,1,1,1,538557.3107370156,0.18,160459.97,538557.3107370156
544,52,315,1,1,1,95588.37019719672,0.01,44743.65,96298.67146318404
545,54,560,1,1,1,78930.61507982014,0.11,98767.71,78930.61507982014
546,54,545,2,1,3,17248.57272940225,0.09,105236.06,17248.57272940225
547,55,585,1,1,1,43728.39072214066,0.18,60070.02,43728.39072214066
548,54,560,3,1,3,-15218.218994080968,0.04,62778.96,-15218.218994080968
549,36,660,2,1,3,13125.774872081423,0.16,695.61,15824.898684867272
550,55,295,2,1,3,-76993.86068097924,0.18,78195.32,-76993.86068097924
551,43,320,1,1,1,-48321.41731981804,0.13,163976.83,-48321.41731981804
552,36,311,2,1,3,167587.30079867845,0.07,67077.27,167587.30079867845
553,50,323,1,2,1,453778.6405233658,0.11,65126.24,453778.6405233658
554,50,526,3,1,3,2565.46574026228,0.34,98073.11,2565.46574026228
555,47,505,2,1,5,60650.71690178664,0.07,28796.89,72593.00183076886
556,58,535,3,1,2,-246623.8778048337,0.13,99252.61,-246623.8778048337
557,43,301,1,1,1,153983.65033732352,0.24,89347.3,153983.65033732352
558,46,294,3,1,3,139443.66956696723,0.25,100815.13,139443.66956696723
559,63,527,2,1,3,54300.08283119305,0.15,71995.47,54300.08283119305
560,47,551,3,1,3,-6216.445810162889,0.08,43684.29,-6216.445810162889
561,57,551,2,1,3,254920.53313064188,0.22,102499.91,254920.53313064188
562,35,597,3,1,3,442804.8986484791,0.03,75209.1,442804.8986484791
563,48,551,1,1,1,392577.68450931535,0.15,12961.21,408650.01917387557
564,60,497,1,1,1,54607.25282790605,0.19,31641.05,54607.25282790605
565,56,285,3,1,1,-14703.228418930172,0.02,98387.59,-14703.228418930172
566,55,519,2,1,3,19415.02671008683,0.05,178507.41,19415.02671008683
567,58,548,2,1,3,-134175.2703631278,0.23,208563.71,-134175.2703631278
568,46,280,1,3,1,35749.856255071456,0.05,44300.74,44278.561996212346
569,38,323,1,4,1,-40613.16411481178,0.15,23989.98,34044.662194312725
570,36,294,1,1,1,24515.405853516128,0.09,156450.44,24515.405853516128
571,39,380,1,3,1,47658.84867461299,0.08,32934.53,92894.59440742509
572,44,309,2,3,3,353360.87854401337,0.34,178479.4,353360.87854401337
573,37,331,1,4,1,-169237.73271348627,0.06,103569.45,-169237.73271348627
574,44,366,1,1,1,176896.8915196167,0.26,43872.01,204185.31645140843
575,47,392,2,1,3,270390.1180475049,0.02,74071.17,270390.1180475049
576,41,392,3,1,3,9299.228861609892,0.24,39123.77,10672.744963444684
577,58,390,1,4,1,45591.31145562097,0.12,90625.16,45591.31145562097
578,36,366,1,1,1,225466.1573815205,0.22,79698.63,225466.1573815205
579,55,330,3,1,3,-107750.55531034849,0.33,2930.71,-105701.9872167321
580,41,340,1,1,1,-51289.796595010885,0.1,72120.18,-51289.796595010885
581,37,470,1,4,1,138583.8540347869,0.17,16506.06,201949.4040620707
582,44,377,3,1,5,-54852.4465489414,0.23,31450.8,-21505.431056794943
583,41,383,1,1,1,259555.01984006088,0.26,29426.29,344555.01984006085
584,37,349,3,1,3,149726.3035434249,0.21,82138.26,149726.3035434249
585,51,354,3,1,3,-228274.00193708725,0.23,69241.89,-228274.00193708725
586,54,323,1,1,1,-311499.9186549185,0.11,45718.4,-307047.4887786494
587,39,347,1,1,1,153921.32941914216,0.15,92821.17,153921.32941914216
588,50,352,1,1,1,271149.4516694433,0.31,87197.77,271149.4516694433
589,48,393,1,1,1,7782.070209947416,0.18,53959.83,7782.070209947416
590,44,383,1,1,1,71749.57398294327,0.23,85821.72,71749.57398294327
591,57,365,1,1,1,-107793.56156517378,0.3,219517.09,-107793.56156517378
592,38,345,2,1,5,178285.00358864656,0.17,60955.88,178285.00358864656
593,47,353,1,1,1,70692.25880474529,0.29,96058.08,70692.25880474529
594,43,385,1,1,1,202133.7648869952,0.14,73839.8,202133.7648869952
595,40,387,1,1,1,130949.60973499896,0.31,7117.9,170631.92610759404
596,55,355,1,1,1,254455.46083004752,0.17,45344.19,259307.95450543857
597,49,381,2,1,3,136491.5162589471,0.27,149945.18,136491.5162589471
598,49,355,1,1,1,15672.710671709106,0.08,91704.93,15672.710671709106
599,38,359,1,1,1,115280.3893227722,0.14,43368.19,155463.56863045995
600,45,349,1,1,1,127321.96323059646,0.04,82290.52,127321.96323059646
601,38,364,1,1,1,136935.11090531354,0.31,117830.19,136935.11090531354
602,50,351,1,1,1,3981.502776909448,0.25,77227.66,3981.502776909448
603,57,342,1,1,1,26461.1672896744,0.32,31025.51,31304.597293612296
604,47,351,1,1,1,329029.35267891554,0.0,149274.51,329029.35267891554
605,60,363,1,1,1,546775.1354217461,0.14,47922.16,546775.1354217461
606,45,406,3,1,3,142829.42889727818,0.04,81829.83,142829.42889727818
607,45,353,1,2,1,-62479.77273575513,0.3,49372.32,-53250.046928090196
608,50,368,1,1,1,70130.43321292775,0.25,104407.35,70130.43321292775
609,35,363,1,1,1,121858.98453532906,0.12,111943.94,121858.98453532906
610,44,351,1,1,1,-34269.08563182085,0.16,46516.25,-15320.950600697535
611,53,326,3,1,3,-95650.66041932465,0.18,44236.1,-95650.66041932465
612,45,342,3,1,5,-58151.37066238372,0.03,30015.22,-52304.63828608154
613,47,342,3,1,5,73167.68904730013,0.32,108517.02,73167.68904730013
614,51,342,1,1,1,103473.77682162126,0.23,140913.3,103473.77682162126
615,48,313,2,1,3,325944.7438509856,0.29,66047.89,325944.7438509856
616,39,336,1,1,1,32947.03602397814,0.19,27203.17,120528.33923089888
617,39,301,3,1,3,68884.92995808278,0.23,75396.84,68884.92995808278
618,61,312,1,1,1,52594.80594111204,0.27,63314.15,52594.80594111204
619,49,333,1,1,1,413294.60493943153,0.12,69900.21,413294.60493943153
620,39,310,1,1,1,466038.8736118163,0.13,90484.06,466038.8736118163
621,48,326,1,1,1,56970.29348413251,0.33,31883.62,103471.31154168828
622,58,291,1,1,1,194975.77976889783,0.11,56077.44,194975.77976889783
623,53,298,1,1,1,236185.13613733303,0.33,71259.22,236185.13613733303
624,49,298,1,1,1,-160974.6896541478,0.03,43575.95,-157142.38302619566
625,36,313,1,1,1,120968.24503607852,0.22,172050.67,120968.24503607852
626,48,311,3,1,3,90365.4272606896,0.32,84506.82,90365.4272606896
627,37,296,1,1,1,352804.2595142417,0.23,40118.33,411496.31704456167
628,57,309,1,1,1,12385.716317283051,0.06,10331.75,12804.701470797905
629,52,308,1,1,1,22649.4667151906,0.07,40306.82,29682.890548514588
630,46,298,1,1,1,53705.83814490216,0.04,14855.03,59880.712948337066
631,49,288,2,1,3,212195.31642587105,0.23,74435.17,212195.31642587105
632,58,592,2,1,3,73333.9376078222,0.05,171210.34,73333.9376078222
633,52,592,3,1,3,4952.421284666739,0.12,79697.82,4952.421284666739
634,49,336,3,1,3,148506.8422777654,0.17,61445.97,148506.8422777654
635,45,301,1,1,1,40220.37961489831,0.09,78315.5,40220.37961489831
636,37,303,3,1,3,-54713.94065158728,0.27,29459.98,7944.552020866919
637,53,273,2,1,3,281.81618905218767,0.34,58109.38,281.81618905218767
638,46,298,1,4,1,201475.91526571405,0.29,59888.65,201475.91526571405
639,45,329,1,2,1,-104887.1560454872,0.32,117276.64,-104887.1560454872
640,48,280,3,2,5,58345.29854614207,0.14,126087.31,58345.29854614207
641,47,551,1,1,1,114737.06528309688,0.21,52365.53,115128.91382693098
642,52,595,2,1,3,48743.37579913333,0.19,119678.9,48743.37579913333
643,48,607,2,1,3,51700.15828751308,0.27,102283.69,51700.15828751308
644,50,542,2,1,5,-378.0295161214288,0.25,86214.14,-378.0295161214288
645,62,584,2,1,3,-130118.8125321568,0.14,31946.73,-130118.8125321568
646,58,584,3,1,3,-176315.29609357772,0.01,24257.14,-176315.29609357772
647,63,588,1,1,1,53934.78024882829,0.22,117243.75,53934.78024882829
648,59,584,1,1,1,750569.6138214521,0.06,105555.73,750569.6138214521
649,60,625,1,1,1,24189.95489998782,0.08,19395.46,24189.95489998782
650,52,592,3,1,3,30984.3210016149,0.19,15546.82,44360.89179159692
651,48,336,1,1,1,-4283.735614518623,0.32,129241.36,-4283.735614518623
652,42,614,1,1,1,93089.1822132145,0.09,121070.86,93089.1822132145
653,57,585,1,1,1,-33881.47518892922,0.13,12415.82,-32790.55681864238
654,39,349,1,1,1,-62505.47357567406,0.31,133435.13,-62505.47357567406
655,46,353,3,1,3,113537.81966135482,0.13,34086.72,128217.36303756188
656,44,335,1,1,1,-56732.611481480526,0.01,22119.63,-53921.64701660026
